"","date","session","subject","colour","rel_time","nbr_ind","drops","behav","behav1","behav2","group","choose_red","choose_blue","open","subject_index","n_obs_blue","n_obs_red","obs_index","ID_all_index","forg_bout","sex_index","age_index","s_male_red","s_male_blue","s_adult_red","s_adult_blue","rank_index","roost","s_roost_red","s_roost_blue"
"627",20190819,1,"BOG_V_BA","1-RED",1083.215,10,"op","Rop","R","op","BA",1,0,1,18,0,0,627,16,0,"0","0",0,0,0,0,57,2,0,0
"628",20190819,2,"NGO_V_MA","1-RED",1089.894,5,"op","Rop","R","op","BA",1,0,1,54,0,0,628,52,0,"1","3",0,0,0,0,67,1,0,0
"629",20190819,2,"TPN_V_BA","1-RED",1092.116,5,"op","Rop","R","op","BA",1,0,1,97,0,0,629,95,0,"1","2",0,0,0,0,NA,1,0,0
"630",20190819,2,"BVB_V_BA","1-RED",1094.18,4,"op","Rop","R","op","BA",1,0,1,32,15,24,630,30,0,"0","3",0,0,24,15,26,1,24,15
"631",20190819,1,"MVT_V_BA","1-RED",1096.14,7,"op","Rop","R","op","BA",1,0,1,52,0,0,631,50,0,"1","3",0,0,0,0,2,1,0,0
"632",20190819,1,"BPG_V_BA","1-RED",1100.694,8,"op","Rop","R","op","BA",1,0,1,23,0,0,632,21,0,"0","0",0,0,0,0,25,1,0,0
"633",20190819,1,"ONV_V_BA","1-RED",1104.669,7,"op","Rop","R","op","BA",1,0,1,70,0,0,633,68,0,"1","2",0,0,0,0,NA,1,0,0
"634",20190819,1,"BPB_V_BA","1-RED",1112.057,7,"op","Rop","R","op","BA",1,0,1,22,0,0,634,20,0,"0","0",0,0,0,0,NA,1,0,0
"635",20190819,1,"OGV_V_BA","1-RED",1113.93,8,"op","Rop","R","op","BA",1,0,1,60,0,0,635,58,0,"0","2",0,0,0,0,55,1,0,0
"636",20190819,2,"OVP_V_BA","1-RED",1115.978,3,"op","Rop","R","op","BA",1,0,1,79,0,0,636,77,0,"1","2",0,0,0,0,NA,1,0,0
"637",20190819,1,"ONP_V_BA","1-RED",1116.036,8,"op","Rop","R","op","BA",1,0,1,68,0,0,637,66,0,"1","3",0,0,0,0,NA,1,0,0
"638",20190819,1,"X118","1-RED",1121.462,7,"op","Rop","R","op","BA",1,0,1,1,6,6,638,107,0,"1","3",6,6,6,6,NA,NA,6,6
"639",20190819,2,"ONO_V_BA","1-RED",1121.891,2,"op","Rop","R","op","BA",1,0,1,67,0,0,639,65,0,"0","0",0,0,0,0,NA,1,0,0
"640",20190819,1,"NGP_V_MA","1-RED",1126.413,8,"op","Rop","R","op","BA",1,0,1,55,0,0,640,53,0,"1","2",0,0,0,0,56,1,0,0
"641",20190819,2,"TMB_V_BA","1-RED",1135.615,2,"op","Rop","R","op","BA",1,0,1,86,0,6,641,84,0,"0","3",6,0,6,0,NA,1,6,0
"642",20190819,1,"BOM_V_BA","1-RED",1140.84,7,"op","Rop","R","op","BA",1,0,1,19,0,0,642,17,0,"0","0",0,0,0,0,20,1,0,0
"643",20190819,1,"ONP_V_BA","1-RED",1142.843,7,"op","Rop","R","op","BA",1,0,1,68,0,0,643,66,0,"1","3",0,0,0,0,NA,1,0,0
"644",20190819,1,"BNO_V_BA","1-RED",1145.073,6,"op","Rop","R","op","BA",1,0,1,15,0,0,644,13,0,"0","0",0,0,0,0,NA,1,0,0
"645",20190819,1,"BPG_V_BA","1-BLUE",1148.228,5,"op","Bop","B","op","BA",0,1,1,23,0,0,645,21,0,"0","0",0,0,0,0,25,1,0,0
"646",20190819,1,"X118","1-RED",1155.251,5,"op","Rop","R","op","BA",1,0,1,1,6,6,646,107,0,"1","3",6,6,6,6,NA,NA,6,6
"647",20190819,2,"BVB_V_BA","1-RED",1158.516,2,"op","Rop","R","op","BA",1,0,1,32,15,24,647,30,0,"0","3",0,0,24,15,26,1,24,15
"648",20190819,1,"BPO_V_BA","1-RED",1158.66,5,"op","Rop","R","op","BA",1,0,1,24,3,19,648,22,0,"0","0",0,0,19,3,5,1,19,3
"649",20190819,1,"BOG_V_BA","1-RED",1161.212,5,"op","Rop","R","op","BA",1,0,1,18,0,0,649,16,0,"0","0",0,0,0,0,57,2,0,0
"650",20190819,2,"BVB_V_BA","1-RED",1166.502,2,"op","Rop","R","op","BA",1,0,1,32,15,25,650,30,0,"0","3",0,0,25,15,26,1,25,15
"651",20190819,2,"BGP_V_BA","1-RED",1171.347,3,"op","Rop","R","op","BA",1,0,1,8,2,4,651,6,0,"1","2",4,2,4,2,19,1,4,2
"652",20190819,1,"NGP_V_MA","1-BLUE",1178.148,5,"op","Bop","B","op","BA",0,1,1,55,0,0,652,53,0,"1","2",0,0,0,0,56,1,0,0
"653",20190819,1,"OVP_V_BA","1-BLUE",1181.765,5,"op","Bop","B","op","BA",0,1,1,79,0,0,653,77,0,"1","2",0,0,0,0,NA,1,0,0
"654",20190819,1,"ONP_V_BA","1-RED",1183.928,6,"op","Rop","R","op","BA",1,0,1,68,0,0,654,66,0,"1","3",0,0,0,0,NA,1,0,0
"655",20190819,1,"BPO_V_BA","1-RED",1185.782,6,"op","Rop","R","op","BA",1,0,1,24,3,19,655,22,0,"0","0",0,0,19,3,5,1,19,3
"656",20190819,1,"ONV_V_BA","1-RED",1190.484,6,"op","Rop","R","op","BA",1,0,1,70,0,0,656,68,0,"1","2",0,0,0,0,NA,1,0,0
"657",20190819,1,"OGV_V_BA","1-RED",1193.731,6,"op","Rop","R","op","BA",1,0,1,60,0,0,657,58,0,"0","2",0,0,0,0,55,1,0,0
"658",20190819,1,"BPO_V_BA","1-BLUE",1198.26,5,"op","Bop","B","op","BA",0,1,1,24,3,19,658,22,0,"0","0",0,0,19,3,5,1,19,3
"659",20190819,2,"TPN_V_BA","1-RED",1199.582,5,"op","Rop","R","op","BA",1,0,1,97,0,0,659,95,0,"1","2",0,0,0,0,NA,1,0,0
"660",20190819,1,"BNO_V_BA","1-RED",1206.334,5,"op","Rop","R","op","BA",1,0,1,15,0,0,660,13,0,"0","0",0,0,0,0,NA,1,0,0
"661",20190819,2,"BGP_V_BA","1-RED",1207.194,2,"op","Rop","R","op","BA",1,0,1,8,2,4,661,6,0,"1","2",4,2,4,2,19,1,4,2
"662",20190819,1,"BPG_V_BA","1-RED",1215.606,5,"op","Rop","R","op","BA",1,0,1,23,0,0,662,21,0,"0","0",0,0,0,0,25,1,0,0
"663",20190819,1,"BOM_V_BA","1-RED",1218.414,5,"op","Rop","R","op","BA",1,0,1,19,0,0,663,17,0,"0","0",0,0,0,0,20,1,0,0
"664",20190819,1,"BOM_V_BA","1-BLUE",1222.895,5,"op","Bop","B","op","BA",0,1,1,19,0,0,664,17,0,"0","0",0,0,0,0,20,1,0,0
"665",20190819,2,"TO_H_CG","1-RED",1224.495,4,"op","Rop","R","op","BA",1,0,1,94,0,0,665,92,0,"0","2",0,0,0,0,NA,1,0,0
"666",20190819,1,"NGP_V_MA","1-BLUE",1224.916,6,"op","Bop","B","op","BA",0,1,1,55,0,0,666,53,0,"1","2",0,0,0,0,56,1,0,0
"667",20190819,2,"NOT_V_MA","1-RED",1228.154,3,"op","Rop","R","op","BA",1,0,1,57,0,0,667,55,0,"0","2",0,0,0,0,NA,1,0,0
"668",20190819,1,"BPO_V_BA","1-RED",1230.452,7,"op","Rop","R","op","BA",1,0,1,24,4,20,668,22,0,"0","0",0,0,20,4,5,1,20,4
"669",20190819,1,"OGV_V_BA","1-RED",1233.179,6,"op","Rop","R","op","BA",1,0,1,60,0,0,669,58,0,"0","2",0,0,0,0,55,1,0,0
"670",20190819,2,"TPN_V_BA","1-RED",1234.993,4,"op","Rop","R","op","BA",1,0,1,97,0,0,670,95,0,"1","2",0,0,0,0,NA,1,0,0
"671",20190819,2,"TPV_V_BA","1-RED",1238.423,3,"op","Rop","R","op","BA",1,0,1,99,0,0,671,97,0,"0","0",0,0,0,0,NA,NA,0,0
"672",20190819,2,"OVP_V_BA","1-RED",1244.339,4,"op","Rop","R","op","BA",1,0,1,79,0,0,672,77,0,"1","2",0,0,0,0,NA,1,0,0
"673",20190819,1,"MTV_V_BA","1-BLUE",1251.878,4,"op","Bop","B","op","BA",0,1,1,48,0,0,673,46,0,"1","0",0,0,0,0,NA,1,0,0
"674",20190819,1,"ONV_V_BA","1-RED",1255.055,5,"op","Rop","R","op","BA",1,0,1,70,0,0,674,68,0,"1","2",0,0,0,0,NA,1,0,0
"675",20190819,2,"BVB_V_BA","1-RED",1258.39,6,"op","Rop","R","op","BA",1,0,1,32,16,27,675,30,0,"0","3",0,0,27,16,26,1,27,16
"676",20190819,1,"BPO_V_BA","1-RED",1259.252,6,"op","Rop","R","op","BA",1,0,1,24,4,20,676,22,0,"0","0",0,0,20,4,5,1,20,4
"677",20190819,2,"NGO_V_MA","1-RED",1261.416,5,"op","Rop","R","op","BA",1,0,1,54,0,0,677,52,0,"1","3",0,0,0,0,67,1,0,0
"678",20190819,2,"NOT_V_MA","1-RED",1278.251,4,"op","Rop","R","op","BA",1,0,1,57,0,0,678,55,0,"0","2",0,0,0,0,NA,1,0,0
"679",20190819,2,"TNO_V_BA","1-RED",1303.794,4,"op","Rop","R","op","BA",1,0,1,90,1,3,679,88,0,"0","0",3,1,3,1,NA,1,3,1
"680",20190819,1,"ONP_V_BA","1-RED",1370.227,1,"op","Rop","R","op","BA",1,0,1,68,0,0,680,66,0,"1","3",0,0,0,0,NA,1,0,0
"681",20190819,1,"MGO_V_BA","1-RED",1372.132,4,"op","Rop","R","op","BA",1,0,1,37,0,0,681,35,0,"0","0",0,0,0,0,34,1,0,0
"682",20190819,1,"BPG_V_BA","1-RED",1377.813,6,"drops","Rdr","R","dr","BA",1,0,0,23,0,0,682,21,0,"0","0",0,0,0,0,25,1,0,0
"683",20190819,1,"BPG_V_BA","1-BLUE",1379.439,6,"op","Bop","B","op","BA",0,1,1,23,0,0,683,21,0,"0","0",0,0,0,0,25,1,0,0
"684",20190819,1,"ONV_V_BA","1-RED",1382.69,6,"op","Rop","R","op","BA",1,0,1,70,0,0,684,68,0,"1","2",0,0,0,0,NA,1,0,0
"685",20190819,1,"MVT_V_BA","1-RED",1385.129,5,"op","Rop","R","op","BA",1,0,1,52,0,0,685,50,0,"1","3",0,0,0,0,2,1,0,0
"686",20190819,1,"OGV_V_BA","1-RED",1387.857,6,"op","Rop","R","op","BA",1,0,1,60,0,0,686,58,0,"0","2",0,0,0,0,55,1,0,0
"687",20190819,1,"NGP_V_MA","1-RED",1390.106,8,"op","Rop","R","op","BA",1,0,1,55,0,0,687,53,0,"1","2",0,0,0,0,56,1,0,0
"688",20190819,1,"MTV_V_BA","1-RED",1392.444,6,"op","Rop","R","op","BA",1,0,1,48,0,0,688,46,0,"1","0",0,0,0,0,NA,1,0,0
"689",20190819,1,"MVT_V_BA","1-RED",1396.99,6,"drops","Rdr","R","dr","BA",1,0,0,52,0,0,689,50,0,"1","3",0,0,0,0,2,1,0,0
"690",20190819,1,"MGV_V_BA","1-RED",1399.314,5,"op","Rop","R","op","BA",1,0,1,38,0,0,690,36,0,"0","2",0,0,0,0,89,1,0,0
"691",20190819,1,"MVT_V_BA","1-RED",1403.041,6,"op","Rop","R","op","BA",1,0,1,52,0,0,691,50,0,"1","3",0,0,0,0,2,1,0,0
"692",20190819,1,"X118","1-RED",1439.373,4,"op","Rop","R","op","BA",1,0,1,1,6,6,692,107,0,"1","3",6,6,6,6,NA,NA,6,6
"693",20190819,1,"MGO_V_BA","1-RED",1441.849,5,"op","Rop","R","op","BA",1,0,1,37,0,0,693,35,0,"0","0",0,0,0,0,34,1,0,0
"694",20190819,1,"NGP_V_MA","1-BLUE",1461.323,5,"op","Bop","B","op","BA",0,1,1,55,0,0,694,53,0,"1","2",0,0,0,0,56,1,0,0
"695",20190819,1,"BPB_V_BA","1-BLUE",1461.8,5,"op","Bop","B","op","BA",0,1,1,22,0,0,695,20,0,"0","0",0,0,0,0,NA,1,0,0
"696",20190819,1,"ONP_V_BA","1-RED",1463.137,6,"op","Rop","R","op","BA",1,0,1,68,0,0,696,66,0,"1","3",0,0,0,0,NA,1,0,0
"697",20190819,1,"OVP_V_BA","1-RED",1464.883,6,"op","Rop","R","op","BA",1,0,1,79,0,0,697,77,0,"1","2",0,0,0,0,NA,1,0,0
"698",20190819,1,"BNO_V_BA","1-RED",1469.661,7,"op","Rop","R","op","BA",1,0,1,15,0,0,698,13,0,"0","0",0,0,0,0,NA,1,0,0
"699",20190819,1,"BPG_V_BA","1-RED",1471.287,8,"op","Rop","R","op","BA",1,0,1,23,0,0,699,21,0,"0","0",0,0,0,0,25,1,0,0
"700",20190819,1,"MTV_V_BA","1-RED",1472.714,6,"op","Rop","R","op","BA",1,0,1,48,0,0,700,46,0,"1","0",0,0,0,0,NA,1,0,0
"701",20190819,1,"BPO_V_BA","1-RED",1478.215,6,"op","Rop","R","op","BA",1,0,1,24,4,20,701,22,0,"0","0",0,0,20,4,5,1,20,4
"702",20190819,1,"OGV_V_BA","1-RED",1482.021,6,"op","Rop","R","op","BA",1,0,1,60,0,0,702,58,0,"0","2",0,0,0,0,55,1,0,0
"703",20190819,1,"BOM_V_BA","1-BLUE",1487.543,5,"op","Bop","B","op","BA",0,1,1,19,0,0,703,17,0,"0","0",0,0,0,0,20,1,0,0
"704",20190819,1,"ONV_V_BA","1-RED",1491.174,6,"op","Rop","R","op","BA",1,0,1,70,0,0,704,68,0,"1","2",0,0,0,0,NA,1,0,0
"705",20190819,1,"OVN_V_BA","1-RED",1502.986,3,"op","Rop","R","op","BA",1,0,1,78,0,0,705,76,0,"0","3",0,0,0,0,NA,1,0,0
"706",20190819,1,"NGP_V_MA","1-BLUE",1504.942,5,"op","Bop","B","op","BA",0,1,1,55,0,0,706,53,0,"1","2",0,0,0,0,56,1,0,0
"707",20190819,1,"MTV_V_BA","1-RED",1509.218,4,"op","Rop","R","op","BA",1,0,1,48,0,0,707,46,0,"1","0",0,0,0,0,NA,1,0,0
"708",20190819,1,"X118","1-RED",1512.619,4,"op","Rop","R","op","BA",1,0,1,1,6,6,708,107,0,"1","3",6,6,6,6,NA,NA,6,6
"709",20190819,1,"MGO_V_BA","1-RED",1530.143,6,"op","Rop","R","op","BA",1,0,1,37,0,0,709,35,0,"0","0",0,0,0,0,34,1,0,0
"710",20190819,1,"BOM_V_BA","1-RED",1536.495,5,"drops","Rdr","R","dr","BA",1,0,0,19,0,0,710,17,0,"0","0",0,0,0,0,20,1,0,0
"711",20190819,1,"BOM_V_BA","1-RED",1541.238,6,"op","Rop","R","op","BA",1,0,1,19,0,0,711,17,0,"0","0",0,0,0,0,20,1,0,0
"712",20190819,2,"BON_V_BA","1-RED",1542.503,1,"op","Rop","R","op","BA",1,0,1,20,0,0,712,18,0,"0","3",0,0,0,0,42,1,0,0
"713",20190819,1,"BPO_V_BA","1-BLUE",1548.504,4,"op","Bop","B","op","BA",0,1,1,24,5,22,713,22,0,"0","0",0,0,22,5,5,1,22,5
"714",20190819,2,"TNO_V_BA","1-RED",1554.587,0,"op","Rop","R","op","BA",1,0,1,90,1,3,714,88,0,"0","0",3,1,3,1,NA,1,3,1
"715",20190819,1,"ONV_V_BA","1-RED",1558.495,6,"op","Rop","R","op","BA",1,0,1,70,0,0,715,68,0,"1","2",0,0,0,0,NA,1,0,0
"716",20190819,1,"OGV_V_BA","1-RED",1560.711,6,"op","Rop","R","op","BA",1,0,1,60,0,0,716,58,0,"0","2",0,0,0,0,55,1,0,0
"717",20190819,1,"ONP_V_BA","1-RED",1562.745,3,"op","Rop","R","op","BA",1,0,1,68,0,0,717,66,0,"1","3",0,0,0,0,NA,1,0,0
"718",20190819,1,"BPG_V_BA","1-RED",1567.726,4,"op","Rop","R","op","BA",1,0,1,23,0,0,718,21,0,"0","0",0,0,0,0,25,1,0,0
"719",20190819,1,"BPB_V_BA","1-BLUE",1571.78,4,"op","Bop","B","op","BA",0,1,1,22,0,0,719,20,0,"0","0",0,0,0,0,NA,1,0,0
"720",20190819,1,"NGP_V_MA","1-BLUE",1574.514,4,"op","Bop","B","op","BA",0,1,1,55,0,0,720,53,0,"1","2",0,0,0,0,56,1,0,0
"721",20190819,1,"BPO_V_BA","1-RED",1578.614,4,"op","Rop","R","op","BA",1,0,1,24,5,22,721,22,0,"0","0",0,0,22,5,5,1,22,5
"722",20190819,2,"BON_V_BA","1-RED",1580.208,1,"op","Rop","R","op","BA",1,0,1,20,0,0,722,18,0,"0","3",0,0,0,0,42,1,0,0
"723",20190819,2,"OMB_V_BA","1-RED",1599.748,1,"op","Rop","R","op","BA",1,0,1,61,1,9,723,59,0,"1","2",0,0,9,1,73,3,9,1
"724",20190819,1,"OVP_V_BA","1-RED",1601.692,3,"drops","Rdr","R","dr","BA",1,0,0,79,0,0,724,77,0,"1","2",0,0,0,0,NA,1,0,0
"725",20190819,2,"BON_V_BA","1-RED",1602.198,1,"op","Rop","R","op","BA",1,0,1,20,0,0,725,18,0,"0","3",0,0,0,0,42,1,0,0
"726",20190819,1,"X118","1-RED",1611.903,0,"op","Rop","R","op","BA",1,0,1,1,6,6,726,107,0,"1","3",6,6,6,6,NA,NA,6,6
"727",20190819,2,"MVT_V_BA","1-RED",1618.493,2,"drops","Rdr","R","dr","BA",1,0,0,52,0,0,727,50,0,"1","3",0,0,0,0,2,1,0,0
"728",20190819,1,"X118","1-RED",1618.762,0,"op","Rop","R","op","BA",1,0,1,1,6,6,728,107,0,"1","3",6,6,6,6,NA,NA,6,6
"729",20190819,2,"MVT_V_BA","1-RED",1621.113,2,"op","Rop","R","op","BA",1,0,1,52,0,0,729,50,0,"1","3",0,0,0,0,2,1,0,0
"730",20190819,1,"BT_V_BA","1-RED",1621.909,1,"op","Rop","R","op","BA",1,0,1,27,0,0,730,25,0,"1","3",0,0,0,0,3,1,0,0
"731",20190819,1,"OVN_V_BA","1-RED",1630.018,2,"op","Rop","R","op","BA",1,0,1,78,0,0,731,76,0,"0","3",0,0,0,0,NA,1,0,0
"732",20190819,1,"X118","1-RED",1631.645,2,"op","Rop","R","op","BA",1,0,1,1,6,6,732,107,0,"1","3",6,6,6,6,NA,NA,6,6
"733",20190819,2,"NOT_V_MA","1-RED",1642.729,2,"op","Rop","R","op","BA",1,0,1,57,0,0,733,55,0,"0","2",0,0,0,0,NA,1,0,0
"734",20190819,1,"X118","1-RED",1644.957,2,"op","Rop","R","op","BA",1,0,1,1,6,6,734,107,0,"1","3",6,6,6,6,NA,NA,6,6
"735",20190819,2,"MVT_V_BA","1-RED",1654.828,3,"op","Rop","R","op","BA",1,0,1,52,0,0,735,50,0,"1","3",0,0,0,0,2,1,0,0
"736",20190819,1,"MTV_V_BA","1-RED",1655.745,3,"op","Rop","R","op","BA",1,0,1,48,0,0,736,46,0,"1","0",0,0,0,0,NA,1,0,0
"737",20190819,2,"BON_V_BA","1-RED",1656.805,2,"op","Rop","R","op","BA",1,0,1,20,0,0,737,18,0,"0","3",0,0,0,0,42,1,0,0
"738",20190819,2,"TMB_V_BA","1-RED",1662.753,2,"op","Rop","R","op","BA",1,0,1,86,0,6,738,84,0,"0","3",6,0,6,0,NA,1,6,0
"739",20190819,1,"OGV_V_BA","1-RED",1670.518,3,"op","Rop","R","op","BA",1,0,1,60,0,0,739,58,0,"0","2",0,0,0,0,55,1,0,0
"740",20190819,2,"TMB_V_BA","1-RED",1672.448,1,"op","Rop","R","op","BA",1,0,1,86,0,6,740,84,0,"0","3",6,0,6,0,NA,1,6,0
"741",20190819,1,"X118","1-RED",1675.26,2,"op","Rop","R","op","BA",1,0,1,1,6,6,741,107,0,"1","3",6,6,6,6,NA,NA,6,6
"742",20190819,1,"ONV_V_BA","1-RED",1689.933,3,"op","Rop","R","op","BA",1,0,1,70,0,0,742,68,0,"1","2",0,0,0,0,NA,1,0,0
"743",20190819,1,"BT_V_BA","1-RED",1693.185,4,"op","Rop","R","op","BA",1,0,1,27,0,0,743,25,0,"1","3",0,0,0,0,3,1,0,0
"744",20190819,1,"MTV_V_BA","1-RED",1696.692,5,"op","Rop","R","op","BA",1,0,1,48,0,0,744,46,0,"1","0",0,0,0,0,NA,1,0,0
"745",20190819,1,"MVT_V_BA","1-RED",1697.924,4,"op","Rop","R","op","BA",1,0,1,52,0,0,745,50,0,"1","3",0,0,0,0,2,1,0,0
"746",20190819,2,"TNO_V_BA","1-RED",1703.493,2,"op","Rop","R","op","BA",1,0,1,90,1,3,746,88,0,"0","0",3,1,3,1,NA,1,3,1
"747",20190819,1,"X118","1-RED",1717.226,3,"op","Rop","R","op","BA",1,0,1,1,6,6,747,107,0,"1","3",6,6,6,6,NA,NA,6,6
"748",20190819,2,"MVT_V_BA","1-RED",1726.498,6,"op","Rop","R","op","BA",1,0,1,52,0,0,748,50,0,"1","3",0,0,0,0,2,1,0,0
"749",20190819,1,"MVT_V_BA","1-RED",1727.898,5,"op","Rop","R","op","BA",1,0,1,52,0,0,749,50,0,"1","3",0,0,0,0,2,1,0,0
"750",20190819,1,"BNO_V_BA","1-RED",1729.761,6,"op","Rop","R","op","BA",1,0,1,15,0,0,750,13,0,"0","0",0,0,0,0,NA,1,0,0
"751",20190819,2,"OPV_V_BA","1-RED",1731.92,6,"op","Rop","R","op","BA",1,0,1,74,0,0,751,72,0,"0","3",0,0,0,0,NA,2,0,0
"752",20190819,2,"BON_V_BA","1-RED",1735.523,5,"op","Rop","R","op","BA",1,0,1,20,0,0,752,18,0,"0","3",0,0,0,0,42,1,0,0
"753",20190819,2,"OPV_V_BA","1-RED",1761.699,2,"op","Rop","R","op","BA",1,0,1,74,0,0,753,72,0,"0","3",0,0,0,0,NA,2,0,0
"754",20190819,2,"TMB_V_BA","1-RED",1766.899,3,"op","Rop","R","op","BA",1,0,1,86,0,6,754,84,0,"0","3",6,0,6,0,NA,1,6,0
"755",20190819,1,"ONP_V_BA","1-RED",1773.062,5,"op","Rop","R","op","BA",1,0,1,68,0,0,755,66,0,"1","3",0,0,0,0,NA,1,0,0
"756",20190819,1,"BT_V_BA","1-RED",1776.159,4,"op","Rop","R","op","BA",1,0,1,27,0,0,756,25,0,"1","3",0,0,0,0,3,1,0,0
"757",20190819,1,"MVT_V_BA","1-RED",1782.608,2,"op","Rop","R","op","BA",1,0,1,52,0,0,757,50,0,"1","3",0,0,0,0,2,1,0,0
"758",20190819,2,"OPV_V_BA","1-RED",1783.224,2,"drops","Rdr","R","dr","BA",1,0,0,74,0,0,758,72,0,"0","3",0,0,0,0,NA,2,0,0
"759",20190819,2,"MVT_V_BA","1-RED",1786.108,4,"op","Rop","R","op","BA",1,0,1,52,0,0,759,50,0,"1","3",0,0,0,0,2,1,0,0
"760",20190819,2,"OPV_V_BA","1-BLUE",1787.605,4,"op","Bop","B","op","BA",0,1,1,74,0,0,760,72,0,"0","3",0,0,0,0,NA,2,0,0
"761",20190819,1,"MTV_V_BA","1-RED",1795.061,4,"op","Rop","R","op","BA",1,0,1,48,0,0,761,46,0,"1","0",0,0,0,0,NA,1,0,0
"762",20190819,1,"BOG_V_BA","1-RED",1795.599,4,"op","Rop","R","op","BA",1,0,1,18,0,0,762,16,0,"0","0",0,0,0,0,57,2,0,0
"763",20190819,2,"NOT_V_MA","1-RED",1799.928,3,"op","Rop","R","op","BA",1,0,1,57,0,0,763,55,0,"0","2",0,0,0,0,NA,1,0,0
"764",20190819,2,"BON_V_BA","1-RED",1827.682,6,"drops","Rdr","R","dr","BA",1,0,0,20,0,0,764,18,0,"0","3",0,0,0,0,42,1,0,0
"765",20190819,1,"ONP_V_BA","1-RED",1830.55,6,"op","Rop","R","op","BA",1,0,1,68,0,0,765,66,0,"1","3",0,0,0,0,NA,1,0,0
"766",20190819,2,"BON_V_BA","1-RED",1831.708,5,"op","Rop","R","op","BA",1,0,1,20,0,0,766,18,0,"0","3",0,0,0,0,42,1,0,0
"767",20190819,2,"MVT_V_BA","1-RED",1835.688,5,"op","Rop","R","op","BA",1,0,1,52,0,0,767,50,0,"1","3",0,0,0,0,2,1,0,0
"768",20190819,1,"MVT_V_BA","1-RED",1836.594,6,"op","Rop","R","op","BA",1,0,1,52,0,0,768,50,0,"1","3",0,0,0,0,2,1,0,0
"769",20190819,2,"BON_V_BA","1-RED",1837.803,5,"op","Rop","R","op","BA",1,0,1,20,0,0,769,18,0,"0","3",0,0,0,0,42,1,0,0
"770",20190819,1,"MTV_V_BA","1-RED",1838.321,5,"op","Rop","R","op","BA",1,0,1,48,0,0,770,46,0,"1","0",0,0,0,0,NA,1,0,0
"771",20190819,2,"OMB_V_BA","1-RED",1839.123,3,"op","Rop","R","op","BA",1,0,1,61,1,9,771,59,0,"1","2",0,0,9,1,73,3,9,1
"772",20190819,1,"MGO_V_BA","1-RED",1839.776,7,"op","Rop","R","op","BA",1,0,1,37,0,0,772,35,0,"0","0",0,0,0,0,34,1,0,0
"773",20190819,1,"BOM_V_BA","1-RED",1843.037,7,"op","Rop","R","op","BA",1,0,1,19,0,0,773,17,0,"0","0",0,0,0,0,20,1,0,0
"774",20190819,1,"BOG_V_BA","1-RED",1845.461,7,"op","Rop","R","op","BA",1,0,1,18,0,0,774,16,0,"0","0",0,0,0,0,57,2,0,0
"775",20190819,1,"OVP_V_BA","1-RED",1847.108,8,"op","Rop","R","op","BA",1,0,1,79,0,0,775,77,0,"1","2",0,0,0,0,NA,1,0,0
"776",20190819,1,"X118","1-RED",1851.183,7,"op","Rop","R","op","BA",1,0,1,1,6,6,776,107,0,"1","3",6,6,6,6,NA,NA,6,6
"777",20190819,1,"ONP_V_BA","1-RED",1858.111,6,"op","Rop","R","op","BA",1,0,1,68,0,0,777,66,0,"1","3",0,0,0,0,NA,1,0,0
"778",20190819,1,"BOM_V_BA","1-BLUE",1867.127,7,"op","Bop","B","op","BA",0,1,1,19,0,0,778,17,0,"0","0",0,0,0,0,20,1,0,0
"779",20190819,1,"MTV_V_BA","1-RED",1869.973,7,"drops","Rdr","R","dr","BA",1,0,0,48,0,0,779,46,0,"1","0",0,0,0,0,NA,1,0,0
"780",20190819,2,"OPV_V_BA","1-RED",1870.968,2,"op","Rop","R","op","BA",1,0,1,74,0,0,780,72,0,"0","3",0,0,0,0,NA,2,0,0
"781",20190819,1,"MTV_V_BA","1-RED",1876.88,5,"op","Rop","R","op","BA",1,0,1,48,0,0,781,46,0,"1","0",0,0,0,0,NA,1,0,0
"782",20190819,1,"X118","1-RED",1878.506,6,"op","Rop","R","op","BA",1,0,1,1,6,6,782,107,0,"1","3",6,6,6,6,NA,NA,6,6
"783",20190819,1,"ONV_V_BA","1-RED",1879.84,6,"op","Rop","R","op","BA",1,0,1,70,0,0,783,68,0,"1","2",0,0,0,0,NA,1,0,0
"784",20190819,2,"TMB_V_BA","1-RED",1889.418,4,"op","Rop","R","op","BA",1,0,1,86,0,6,784,84,0,"0","3",6,0,6,0,NA,1,6,0
"785",20190819,1,"ONP_V_BA","1-RED",1890.712,6,"op","Rop","R","op","BA",1,0,1,68,0,0,785,66,0,"1","3",0,0,0,0,NA,1,0,0
"786",20190819,2,"BGV_V_BA","1-RED",1891.049,5,"op","Rop","R","op","BA",1,0,1,9,0,0,786,7,0,"1","2",0,0,0,0,50,1,0,0
"787",20190819,1,"BT_V_BA","1-RED",1892.324,6,"op","Rop","R","op","BA",1,0,1,27,0,0,787,25,0,"1","3",0,0,0,0,3,1,0,0
"788",20190819,1,"OGV_V_BA","1-RED",1893.869,6,"op","Rop","R","op","BA",1,0,1,60,0,0,788,58,0,"0","2",0,0,0,0,55,1,0,0
"789",20190819,1,"OVP_V_BA","1-RED",1896.928,5,"op","Rop","R","op","BA",1,0,1,79,0,0,789,77,0,"1","2",0,0,0,0,NA,1,0,0
"790",20190819,2,"OPV_V_BA","1-RED",1899.658,7,"op","Rop","R","op","BA",1,0,1,74,0,0,790,72,0,"0","3",0,0,0,0,NA,2,0,0
